time,CH1
   0.279750,   2.360000
   0.280000,   2.360000
   0.280250,   2.400000
   0.280500,   2.400000
   0.280750,   2.360000
   0.281000,   2.360000
   0.281250,   2.280000
   0.281500,   2.200000
   0.281750,   2.200000
   0.282000,   2.040000
   0.282250,   2.040000
   0.282500,   1.960000
   0.282750,   1.800000
   0.283000,   1.800000
   0.283250,   1.560000
   0.283500,   1.560000
   0.283750,   1.440000
   0.284000,   1.200000
   0.284250,   1.200000
   0.284500,   0.920000
   0.284750,   0.920000
   0.285000,   0.760000
   0.285250,   0.480000
   0.285500,   0.480000
   0.285750,   0.160000
   0.286000,   0.160000
   0.286250,   0.000000
   0.286500,  -0.320000
   0.286750,  -0.320000
   0.287000,  -0.640000
   0.287250,  -0.640000
   0.287500,  -0.800000
   0.287750,  -1.080000
   0.288000,  -1.080000
   0.288250,  -1.360000
   0.288500,  -1.360000
   0.288750,  -1.480000
   0.289000,  -1.720000
   0.289250,  -1.720000
   0.289500,  -1.960000
   0.289750,  -1.960000
   0.290000,  -2.040000
   0.290250,  -2.200000
   0.290500,  -2.200000
   0.290750,  -2.360000
   0.291000,  -2.360000
   0.291250,  -2.440000
   0.291500,  -2.520000
   0.291750,  -2.520000
   0.292000,  -2.560000
   0.292250,  -2.560000
   0.292500,  -2.600000
   0.292750,  -2.600000
   0.293000,  -2.600000
   0.293250,  -2.520000
   0.293500,  -2.520000
   0.293750,  -2.480000
   0.294000,  -2.400000
   0.294250,  -2.400000
   0.294500,  -2.240000
   0.294750,  -2.240000
   0.295000,  -2.160000
   0.295250,  -1.960000
   0.295500,  -1.960000
   0.295750,  -1.760000
   0.296000,  -1.760000
   0.296250,  -1.640000
   0.296500,  -1.400000
   0.296750,  -1.400000
   0.297000,  -1.080000
   0.297250,  -1.080000
   0.297500,  -0.960000
   0.297750,  -0.680000
   0.298000,  -0.680000
   0.298250,  -0.360000
   0.298500,  -0.360000
   0.298750,  -0.200000
   0.299000,   0.120000
   0.299250,   0.120000
   0.299500,   0.440000
   0.299750,   0.440000
   0.300000,   0.560000
   0.300250,   0.880000
   0.300500,   0.880000
   0.300750,   1.160000
   0.301000,   1.160000
   0.301250,   1.280000
   0.301500,   1.520000
   0.301750,   1.520000
   0.302000,   1.760000
   0.302250,   1.760000
   0.302500,   1.840000
   0.302750,   2.040000
   0.303000,   2.040000
   0.303250,   2.200000
   0.303500,   2.200000
   0.303750,   2.240000
   0.304000,   2.320000
   0.304250,   2.320000
   0.304500,   2.400000
   0.304750,   2.400000
   0.305000,   2.360000
   0.305250,   2.400000
   0.305500,   2.400000
   0.305750,   2.320000
   0.306000,   2.320000
   0.306250,   2.280000
   0.306500,   2.200000
   0.306750,   2.200000
   0.307000,   2.040000
   0.307250,   2.040000
   0.307500,   1.960000
   0.307750,   1.800000
   0.308000,   1.800000
   0.308250,   1.560000
   0.308500,   1.560000
   0.308750,   1.440000
   0.309000,   1.200000
   0.309250,   1.200000
   0.309500,   0.920000
   0.309750,   0.920000
   0.310000,   0.760000
   0.310250,   0.480000
   0.310500,   0.480000
   0.310750,   0.160000
   0.311000,   0.160000
   0.311250,   0.000000
   0.311500,  -0.320000
   0.311750,  -0.320000
   0.312000,  -0.640000
   0.312250,  -0.640000
   0.312500,  -0.800000
   0.312750,  -1.080000
   0.313000,  -1.080000
   0.313250,  -1.360000
   0.313500,  -1.360000
   0.313750,  -1.480000
   0.314000,  -1.760000
   0.314250,  -1.760000
   0.314500,  -1.960000
   0.314750,  -1.960000
   0.315000,  -2.040000
   0.315250,  -2.240000
   0.315500,  -2.240000
   0.315750,  -2.360000
   0.316000,  -2.360000
   0.316250,  -2.440000
   0.316500,  -2.520000
   0.316750,  -2.520000
   0.317000,  -2.560000
   0.317250,  -2.560000
   0.317500,  -2.600000
   0.317750,  -2.600000
   0.318000,  -2.600000
   0.318250,  -2.520000
   0.318500,  -2.520000
   0.318750,  -2.480000
   0.319000,  -2.400000
   0.319250,  -2.400000
   0.319500,  -2.240000
   0.319750,  -2.240000
   0.320000,  -2.160000
   0.320250,  -2.000000
   0.320500,  -2.000000
   0.320750,  -1.760000
   0.321000,  -1.760000
   0.321250,  -1.640000
   0.321500,  -1.400000
   0.321750,  -1.400000
   0.322000,  -1.120000
   0.322250,  -1.120000
   0.322500,  -0.960000
   0.322750,  -0.680000
   0.323000,  -0.680000
   0.323250,  -0.360000
   0.323500,  -0.360000
   0.323750,  -0.200000
   0.324000,   0.120000
   0.324250,   0.120000
   0.324500,   0.440000
   0.324750,   0.440000
   0.325000,   0.560000
   0.325250,   0.880000
   0.325500,   0.880000
   0.325750,   1.160000
   0.326000,   1.160000
   0.326250,   1.280000
   0.326500,   1.520000
   0.326750,   1.520000
   0.327000,   1.760000
   0.327250,   1.760000
   0.327500,   1.840000
   0.327750,   2.040000
   0.328000,   2.040000
   0.328250,   2.200000
   0.328500,   2.200000
   0.328750,   2.240000
   0.329000,   2.320000
   0.329250,   2.320000
   0.329500,   2.400000
   0.329750,   2.400000
   0.330000,   2.400000
   0.330250,   2.400000
   0.330500,   2.400000
   0.330750,   2.360000
   0.331000,   2.360000
   0.331250,   2.320000
   0.331500,   2.200000
   0.331750,   2.200000
   0.332000,   2.040000
   0.332250,   2.040000
   0.332500,   1.960000
   0.332750,   1.800000
   0.333000,   1.800000
   0.333250,   1.560000
   0.333500,   1.560000
   0.333750,   1.440000
   0.334000,   1.200000
   0.334250,   1.200000
   0.334500,   0.920000
   0.334750,   0.920000
   0.335000,   0.760000
   0.335250,   0.480000
   0.335500,   0.480000
   0.335750,   0.160000
   0.336000,   0.160000
   0.336250,   0.000000
   0.336500,  -0.320000
   0.336750,  -0.320000
   0.337000,  -0.640000
   0.337250,  -0.640000
   0.337500,  -0.760000
   0.337750,  -1.080000
   0.338000,  -1.080000
   0.338250,  -1.360000
   0.338500,  -1.360000
   0.338750,  -1.480000
   0.339000,  -1.720000
   0.339250,  -1.720000
   0.339500,  -1.960000
   0.339750,  -1.960000
   0.340000,  -2.080000
   0.340250,  -2.240000
   0.340500,  -2.240000
   0.340750,  -2.360000
   0.341000,  -2.360000
   0.341250,  -2.440000
   0.341500,  -2.520000
   0.341750,  -2.520000
   0.342000,  -2.560000
   0.342250,  -2.560000
   0.342500,  -2.600000
   0.342750,  -2.560000
   0.343000,  -2.560000
   0.343250,  -2.520000
   0.343500,  -2.520000
   0.343750,  -2.520000
   0.344000,  -2.400000
   0.344250,  -2.400000
   0.344500,  -2.240000
   0.344750,  -2.240000
   0.345000,  -2.160000
   0.345250,  -1.960000
   0.345500,  -1.960000
   0.345750,  -1.760000
   0.346000,  -1.760000
   0.346250,  -1.640000
   0.346500,  -1.400000
   0.346750,  -1.400000
   0.347000,  -1.120000
   0.347250,  -1.120000
   0.347500,  -0.960000
   0.347750,  -0.680000
   0.348000,  -0.680000
   0.348250,  -0.360000
   0.348500,  -0.360000
   0.348750,  -0.200000
   0.349000,   0.120000
   0.349250,   0.120000
   0.349500,   0.440000
   0.349750,   0.440000
   0.350000,   0.600000
   0.350250,   0.880000
   0.350500,   0.880000
   0.350750,   1.160000
   0.351000,   1.160000
   0.351250,   1.280000
   0.351500,   1.520000
   0.351750,   1.520000
   0.352000,   1.760000
   0.352250,   1.760000
   0.352500,   1.840000
   0.352750,   2.040000
   0.353000,   2.040000
   0.353250,   2.200000
   0.353500,   2.200000
   0.353750,   2.240000
   0.354000,   2.320000
   0.354250,   2.320000
   0.354500,   2.400000
   0.354750,   2.400000
   0.355000,   2.400000
   0.355250,   2.400000
   0.355500,   2.400000
   0.355750,   2.320000
   0.356000,   2.320000
   0.356250,   2.280000
   0.356500,   2.200000
   0.356750,   2.200000
   0.357000,   2.080000
   0.357250,   2.080000
   0.357500,   1.960000
   0.357750,   1.800000
   0.358000,   1.800000
   0.358250,   1.560000
   0.358500,   1.560000
   0.358750,   1.440000
   0.359000,   1.200000
   0.359250,   1.200000
   0.359500,   0.920000
   0.359750,   0.920000
   0.360000,   0.760000
   0.360250,   0.480000
   0.360500,   0.480000
   0.360750,   0.160000
   0.361000,   0.160000
   0.361250,   0.000000
   0.361500,  -0.320000
   0.361750,  -0.320000
   0.362000,  -0.640000
   0.362250,  -0.640000
   0.362500,  -0.800000
   0.362750,  -1.080000
   0.363000,  -1.080000
   0.363250,  -1.360000
   0.363500,  -1.360000
   0.363750,  -1.480000
   0.364000,  -1.720000
   0.364250,  -1.720000
   0.364500,  -1.960000
   0.364750,  -1.960000
   0.365000,  -2.040000
   0.365250,  -2.240000
   0.365500,  -2.240000
   0.365750,  -2.360000
   0.366000,  -2.360000
   0.366250,  -2.440000
   0.366500,  -2.520000
   0.366750,  -2.520000
   0.367000,  -2.560000
   0.367250,  -2.560000
   0.367500,  -2.560000
   0.367750,  -2.560000
   0.368000,  -2.560000
   0.368250,  -2.520000
   0.368500,  -2.520000
   0.368750,  -2.520000
   0.369000,  -2.400000
   0.369250,  -2.400000
   0.369500,  -2.240000
   0.369750,  -2.240000
   0.370000,  -2.160000
   0.370250,  -2.000000
   0.370500,  -2.000000
   0.370750,  -1.760000
   0.371000,  -1.760000
   0.371250,  -1.640000
   0.371500,  -1.400000
   0.371750,  -1.400000
   0.372000,  -1.120000
   0.372250,  -1.120000
   0.372500,  -0.960000
   0.372750,  -0.680000
   0.373000,  -0.680000
   0.373250,  -0.360000
   0.373500,  -0.360000
   0.373750,  -0.200000
   0.374000,   0.120000
   0.374250,   0.120000
   0.374500,   0.440000
   0.374750,   0.440000
   0.375000,   0.560000
   0.375250,   0.880000
   0.375500,   0.880000
   0.375750,   1.160000
   0.376000,   1.160000
   0.376250,   1.320000
   0.376500,   1.560000
   0.376750,   1.560000
   0.377000,   1.760000
   0.377250,   1.760000
   0.377500,   1.840000
   0.377750,   2.040000
   0.378000,   2.040000
   0.378250,   2.200000
   0.378500,   2.200000
   0.378750,   2.240000
   0.379000,   2.320000
   0.379250,   2.320000
   0.379500,   2.400000
   0.379750,   2.400000
   0.380000,   2.360000
   0.380250,   2.400000
   0.380500,   2.400000
   0.380750,   2.320000
   0.381000,   2.320000
   0.381250,   2.280000
   0.381500,   2.200000
   0.381750,   2.200000
   0.382000,   2.080000
   0.382250,   2.080000
   0.382500,   1.960000
   0.382750,   1.760000
   0.383000,   1.760000
   0.383250,   1.560000
   0.383500,   1.560000
   0.383750,   1.440000
   0.384000,   1.200000
   0.384250,   1.200000
   0.384500,   0.920000
   0.384750,   0.920000
   0.385000,   0.760000
   0.385250,   0.480000
   0.385500,   0.480000
   0.385750,   0.160000
   0.386000,   0.160000
   0.386250,   0.000000
   0.386500,  -0.320000
   0.386750,  -0.320000
   0.387000,  -0.600000
   0.387250,  -0.600000
   0.387500,  -0.800000
   0.387750,  -1.080000
   0.388000,  -1.080000
   0.388250,  -1.360000
   0.388500,  -1.360000
   0.388750,  -1.480000
   0.389000,  -1.720000
   0.389250,  -1.720000
   0.389500,  -1.960000
   0.389750,  -1.960000
   0.390000,  -2.040000
   0.390250,  -2.240000
   0.390500,  -2.240000
   0.390750,  -2.360000
   0.391000,  -2.360000
   0.391250,  -2.440000
   0.391500,  -2.520000
   0.391750,  -2.520000
   0.392000,  -2.560000
   0.392250,  -2.560000
   0.392500,  -2.600000
   0.392750,  -2.560000
   0.393000,  -2.560000
   0.393250,  -2.520000
   0.393500,  -2.520000
   0.393750,  -2.480000
   0.394000,  -2.400000
   0.394250,  -2.400000
   0.394500,  -2.240000
   0.394750,  -2.240000
   0.395000,  -2.160000
   0.395250,  -2.000000
   0.395500,  -2.000000
   0.395750,  -1.760000
   0.396000,  -1.760000
   0.396250,  -1.640000
   0.396500,  -1.400000
   0.396750,  -1.400000
   0.397000,  -1.120000
   0.397250,  -1.120000
   0.397500,  -0.960000
   0.397750,  -0.680000
   0.398000,  -0.680000
   0.398250,  -0.360000
   0.398500,  -0.360000
   0.398750,  -0.200000
   0.399000,   0.120000
   0.399250,   0.120000
   0.399500,   0.440000
   0.399750,   0.440000
   0.400000,   0.560000
   0.400250,   0.880000
   0.400500,   0.880000
   0.400750,   1.160000
   0.401000,   1.160000
   0.401250,   1.280000
   0.401500,   1.560000
   0.401750,   1.560000
   0.402000,   1.760000
   0.402250,   1.760000
   0.402500,   1.840000
   0.402750,   2.040000
   0.403000,   2.040000
   0.403250,   2.200000
   0.403500,   2.200000
   0.403750,   2.240000
   0.404000,   2.320000
   0.404250,   2.320000
   0.404500,   2.400000
   0.404750,   2.400000
   0.405000,   2.400000
   0.405250,   2.400000
   0.405500,   2.400000
   0.405750,   2.360000
   0.406000,   2.360000
   0.406250,   2.320000
   0.406500,   2.200000
   0.406750,   2.200000
   0.407000,   2.080000
   0.407250,   2.080000
   0.407500,   1.960000
   0.407750,   1.800000
   0.408000,   1.800000
   0.408250,   1.560000
   0.408500,   1.560000
   0.408750,   1.440000
   0.409000,   1.200000
   0.409250,   1.200000
   0.409500,   0.920000
   0.409750,   0.920000
   0.410000,   0.760000
   0.410250,   0.480000
   0.410500,   0.480000
   0.410750,   0.160000
   0.411000,   0.160000
   0.411250,   0.000000
   0.411500,  -0.320000
   0.411750,  -0.320000
   0.412000,  -0.600000
   0.412250,  -0.600000
   0.412500,  -0.800000
   0.412750,  -1.080000
   0.413000,  -1.080000
   0.413250,  -1.360000
   0.413500,  -1.360000
   0.413750,  -1.480000
   0.414000,  -1.720000
   0.414250,  -1.720000
   0.414500,  -1.960000
   0.414750,  -1.960000
   0.415000,  -2.080000
   0.415250,  -2.200000
   0.415500,  -2.200000
   0.415750,  -2.360000
   0.416000,  -2.360000
   0.416250,  -2.440000
   0.416500,  -2.520000
   0.416750,  -2.520000
   0.417000,  -2.560000
   0.417250,  -2.560000
   0.417500,  -2.600000
   0.417750,  -2.600000
   0.418000,  -2.600000
   0.418250,  -2.520000
   0.418500,  -2.520000
   0.418750,  -2.480000
   0.419000,  -2.400000
   0.419250,  -2.400000
   0.419500,  -2.240000
   0.419750,  -2.240000
   0.420000,  -2.200000
   0.420250,  -2.000000
   0.420500,  -2.000000
   0.420750,  -1.760000
   0.421000,  -1.760000
   0.421250,  -1.640000
   0.421500,  -1.400000
   0.421750,  -1.400000
   0.422000,  -1.120000
   0.422250,  -1.120000
   0.422500,  -0.960000
   0.422750,  -0.680000
   0.423000,  -0.680000
   0.423250,  -0.360000
   0.423500,  -0.360000
   0.423750,  -0.200000
   0.424000,   0.120000
   0.424250,   0.120000
   0.424500,   0.440000
   0.424750,   0.440000
   0.425000,   0.560000
   0.425250,   0.880000
   0.425500,   0.880000
   0.425750,   1.160000
   0.426000,   1.160000
   0.426250,   1.280000
   0.426500,   1.560000
   0.426750,   1.560000
   0.427000,   1.760000
   0.427250,   1.760000
   0.427500,   1.840000
   0.427750,   2.040000
   0.428000,   2.040000
   0.428250,   2.200000
   0.428500,   2.200000
   0.428750,   2.240000
   0.429000,   2.320000
   0.429250,   2.320000
   0.429500,   2.400000
   0.429750,   2.400000
   0.430000,   2.360000
   0.430250,   2.400000
   0.430500,   2.400000
   0.430750,   2.360000
   0.431000,   2.360000
   0.431250,   2.320000
   0.431500,   2.200000
   0.431750,   2.200000
   0.432000,   2.080000
   0.432250,   2.080000
   0.432500,   1.960000
   0.432750,   1.800000
   0.433000,   1.800000
   0.433250,   1.560000
   0.433500,   1.560000
   0.433750,   1.440000
   0.434000,   1.200000
   0.434250,   1.200000
   0.434500,   0.920000
   0.434750,   0.920000
   0.435000,   0.760000
   0.435250,   0.480000
   0.435500,   0.480000
   0.435750,   0.160000
   0.436000,   0.160000
   0.436250,   0.040000
   0.436500,  -0.320000
   0.436750,  -0.320000
   0.437000,  -0.640000
   0.437250,  -0.640000
   0.437500,  -0.800000
   0.437750,  -1.080000
   0.438000,  -1.080000
   0.438250,  -1.360000
   0.438500,  -1.360000
   0.438750,  -1.480000
   0.439000,  -1.720000
   0.439250,  -1.720000
   0.439500,  -1.960000
   0.439750,  -1.960000
   0.440000,  -2.080000
   0.440250,  -2.240000
   0.440500,  -2.240000
   0.440750,  -2.360000
   0.441000,  -2.360000
   0.441250,  -2.440000
   0.441500,  -2.520000
   0.441750,  -2.520000
   0.442000,  -2.560000
   0.442250,  -2.560000
   0.442500,  -2.600000
   0.442750,  -2.560000
   0.443000,  -2.560000
   0.443250,  -2.520000
   0.443500,  -2.520000
   0.443750,  -2.480000
   0.444000,  -2.400000
   0.444250,  -2.400000
   0.444500,  -2.240000
   0.444750,  -2.240000
   0.445000,  -2.160000
   0.445250,  -1.960000
   0.445500,  -1.960000
   0.445750,  -1.760000
   0.446000,  -1.760000
   0.446250,  -1.640000
   0.446500,  -1.400000
   0.446750,  -1.400000
   0.447000,  -1.120000
   0.447250,  -1.120000
   0.447500,  -0.960000
   0.447750,  -0.680000
   0.448000,  -0.680000
   0.448250,  -0.360000
   0.448500,  -0.360000
   0.448750,  -0.200000
   0.449000,   0.120000
   0.449250,   0.120000
   0.449500,   0.440000
   0.449750,   0.440000
   0.450000,   0.560000
   0.450250,   0.880000
   0.450500,   0.880000
   0.450750,   1.160000
   0.451000,   1.160000
   0.451250,   1.280000
   0.451500,   1.520000
   0.451750,   1.520000
   0.452000,   1.760000
   0.452250,   1.760000
   0.452500,   1.840000
   0.452750,   2.040000
   0.453000,   2.040000
   0.453250,   2.200000
   0.453500,   2.200000
   0.453750,   2.240000
   0.454000,   2.360000
   0.454250,   2.360000
   0.454500,   2.400000
   0.454750,   2.400000
   0.455000,   2.400000
   0.455250,   2.400000
   0.455500,   2.400000
   0.455750,   2.360000
   0.456000,   2.360000
   0.456250,   2.320000
   0.456500,   2.200000
   0.456750,   2.200000
   0.457000,   2.080000
   0.457250,   2.080000
   0.457500,   1.960000
   0.457750,   1.800000
   0.458000,   1.800000
   0.458250,   1.560000
   0.458500,   1.560000
   0.458750,   1.440000
   0.459000,   1.200000
   0.459250,   1.200000
   0.459500,   0.920000
   0.459750,   0.920000
   0.460000,   0.760000
   0.460250,   0.480000
   0.460500,   0.480000
   0.460750,   0.160000
   0.461000,   0.160000
   0.461250,   0.000000
   0.461500,  -0.320000
   0.461750,  -0.320000
   0.462000,  -0.600000
   0.462250,  -0.600000
   0.462500,  -0.800000
   0.462750,  -1.080000
   0.463000,  -1.080000
   0.463250,  -1.320000
   0.463500,  -1.320000
   0.463750,  -1.480000
   0.464000,  -1.720000
   0.464250,  -1.720000
   0.464500,  -1.960000
   0.464750,  -1.960000
   0.465000,  -2.080000
   0.465250,  -2.200000
   0.465500,  -2.200000
   0.465750,  -2.360000
   0.466000,  -2.360000
   0.466250,  -2.440000
   0.466500,  -2.520000
   0.466750,  -2.520000
   0.467000,  -2.560000
   0.467250,  -2.560000
   0.467500,  -2.600000
   0.467750,  -2.560000
   0.468000,  -2.560000
   0.468250,  -2.520000
   0.468500,  -2.520000
   0.468750,  -2.480000
   0.469000,  -2.400000
   0.469250,  -2.400000
   0.469500,  -2.240000
   0.469750,  -2.240000
   0.470000,  -2.200000
   0.470250,  -1.960000
   0.470500,  -1.960000
   0.470750,  -1.760000
   0.471000,  -1.760000
   0.471250,  -1.640000
   0.471500,  -1.400000
   0.471750,  -1.400000
   0.472000,  -1.120000
   0.472250,  -1.120000
   0.472500,  -1.000000
   0.472750,  -0.680000
   0.473000,  -0.680000
   0.473250,  -0.360000
   0.473500,  -0.360000
   0.473750,  -0.200000
   0.474000,   0.120000
   0.474250,   0.120000
   0.474500,   0.440000
   0.474750,   0.440000
   0.475000,   0.560000
   0.475250,   0.880000
   0.475500,   0.880000
   0.475750,   1.160000
   0.476000,   1.160000
   0.476250,   1.280000
   0.476500,   1.560000
   0.476750,   1.560000
   0.477000,   1.760000
   0.477250,   1.760000
   0.477500,   1.840000
   0.477750,   2.040000
   0.478000,   2.040000
   0.478250,   2.200000
   0.478500,   2.200000
   0.478750,   2.240000
   0.479000,   2.320000
   0.479250,   2.320000
   0.479500,   2.400000
   0.479750,   2.400000
   0.480000,   2.360000
   0.480250,   2.400000
   0.480500,   2.400000
   0.480750,   2.360000
   0.481000,   2.360000
   0.481250,   2.320000
   0.481500,   2.200000
   0.481750,   2.200000
   0.482000,   2.040000
   0.482250,   2.040000
   0.482500,   1.960000
   0.482750,   1.800000
   0.483000,   1.800000
   0.483250,   1.560000
   0.483500,   1.560000
   0.483750,   1.440000
   0.484000,   1.200000
   0.484250,   1.200000
   0.484500,   0.920000
   0.484750,   0.920000
   0.485000,   0.760000
   0.485250,   0.480000
   0.485500,   0.480000
   0.485750,   0.160000
   0.486000,   0.160000
   0.486250,   0.000000
   0.486500,  -0.320000
   0.486750,  -0.320000
   0.487000,  -0.640000
   0.487250,  -0.640000
   0.487500,  -0.760000
   0.487750,  -1.080000
   0.488000,  -1.080000
   0.488250,  -1.320000
   0.488500,  -1.320000
   0.488750,  -1.480000
   0.489000,  -1.720000
   0.489250,  -1.720000
   0.489500,  -1.960000
   0.489750,  -1.960000
   0.490000,  -2.040000
   0.490250,  -2.240000
   0.490500,  -2.240000
   0.490750,  -2.360000
   0.491000,  -2.360000
   0.491250,  -2.440000
   0.491500,  -2.520000
   0.491750,  -2.520000
   0.492000,  -2.560000
   0.492250,  -2.560000
   0.492500,  -2.600000
   0.492750,  -2.560000
   0.493000,  -2.560000
   0.493250,  -2.520000
   0.493500,  -2.520000
   0.493750,  -2.480000
   0.494000,  -2.400000
   0.494250,  -2.400000
   0.494500,  -2.240000
   0.494750,  -2.240000
   0.495000,  -2.160000
   0.495250,  -2.000000
   0.495500,  -2.000000
   0.495750,  -1.760000
   0.496000,  -1.760000
   0.496250,  -1.640000
   0.496500,  -1.400000
   0.496750,  -1.400000
   0.497000,  -1.120000
   0.497250,  -1.120000
   0.497500,  -0.960000
   0.497750,  -0.680000
   0.498000,  -0.680000
   0.498250,  -0.360000
   0.498500,  -0.360000
   0.498750,  -0.200000
   0.499000,   0.120000
   0.499250,   0.120000
   0.499500,   0.440000
   0.499750,   0.440000
   0.500000,   0.560000
   0.500250,   0.880000
   0.500500,   0.880000
   0.500750,   1.160000
   0.501000,   1.160000
   0.501250,   1.280000
   0.501500,   1.520000
   0.501750,   1.520000
   0.502000,   1.760000
   0.502250,   1.760000
   0.502500,   1.840000
   0.502750,   2.040000
   0.503000,   2.040000
   0.503250,   2.200000
   0.503500,   2.200000
   0.503750,   2.240000
   0.504000,   2.320000
   0.504250,   2.320000
   0.504500,   2.360000
   0.504750,   2.360000
   0.505000,   2.400000
   0.505250,   2.400000
   0.505500,   2.400000
   0.505750,   2.360000
   0.506000,   2.360000
   0.506250,   2.280000
   0.506500,   2.200000
   0.506750,   2.200000
   0.507000,   2.080000
   0.507250,   2.080000
   0.507500,   1.960000
   0.507750,   1.800000
   0.508000,   1.800000
   0.508250,   1.680000
   0.508500,   1.560000
   0.508750,   1.440000
   0.509000,   1.320000
   0.509250,   1.040000
   0.509500,   1.040000
   0.509750,   0.920000
   0.510000,   0.760000
   0.510250,   0.600000
   0.510500,   0.480000
   0.510750,   0.160000
   0.511000,   0.160000
   0.511250,   0.000000
   0.511500,  -0.160000
   0.511750,  -0.320000
