time,CH1,CH2,REF1,REF2
   0.000139,   0.800000,   1.200000,   1.360000,   1.800000
   0.000139,   0.720000,   1.200000,   1.360000,   1.800000
   0.000140,   0.720000,   1.200000,   1.280000,   1.800000
   0.000140,   0.720000,   1.200000,   1.280000,   1.800000
   0.000140,   0.720000,   1.200000,   1.200000,   1.800000
   0.000140,   0.640000,   1.200000,   1.200000,   1.800000
   0.000140,   0.640000,   1.200000,   1.200000,   2.000000
   0.000141,   0.640000,   1.200000,   1.120000,   2.000000
   0.000141,   0.640000,   1.200000,   1.120000,   2.000000
   0.000141,   0.560000,   1.200000,   1.040000,   2.000000
   0.000141,   0.560000,   1.400000,   1.040000,   2.000000
   0.000142,   0.560000,   1.400000,   0.960000,   2.000000
   0.000142,   0.560000,   1.400000,   0.960000,   2.000000
   0.000142,   0.480000,   1.400000,   0.880000,   2.000000
   0.000142,   0.480000,   1.400000,   0.880000,   2.200000
   0.000143,   0.480000,   1.400000,   0.800000,   2.000000
   0.000143,   0.400000,   1.400000,   0.800000,   2.200000
   0.000143,   0.400000,   1.400000,   0.720000,   2.200000
   0.000143,   0.400000,   1.400000,   0.720000,   2.200000
   0.000144,   0.400000,   1.400000,   0.640000,   2.200000
   0.000144,   0.320000,   1.400000,   0.640000,   2.200000
   0.000144,   0.320000,   1.400000,   0.560000,   2.200000
   0.000144,   0.320000,   1.400000,   0.560000,   2.200000
   0.000145,   0.240000,   1.600000,   0.560000,   2.400000
   0.000145,   0.240000,   1.600000,   0.480000,   2.400000
   0.000145,   0.240000,   1.400000,   0.400000,   2.400000
   0.000145,   0.240000,   1.600000,   0.400000,   2.400000
   0.000146,   0.160000,   1.600000,   0.400000,   2.400000
   0.000146,   0.080000,   1.600000,   0.320000,   2.400000
   0.000146,   0.160000,   1.600000,   0.320000,   2.400000
   0.000146,   0.080000,   1.600000,   0.240000,   2.600000
   0.000147,   0.080000,   1.600000,   0.240000,   2.600000
   0.000147,   0.080000,   1.600000,   0.160000,   2.600000
   0.000147,   0.080000,   1.600000,   0.160000,   2.600000
   0.000147,   0.000000,   1.600000,   0.080000,   2.600000
   0.000148,   0.000000,   1.600000,   0.080000,   2.600000
   0.000148,  -0.080000,   1.600000,   0.000000,   2.400000
   0.000148,  -0.080000,   1.600000,   0.000000,   2.600000
   0.000149,  -0.080000,   1.600000,  -0.080000,   2.400000
   0.000149,  -0.080000,   1.600000,  -0.160000,   2.400000
   0.000149,  -0.160000,   1.600000,  -0.160000,   2.400000
   0.000149,  -0.160000,   1.400000,  -0.160000,   2.400000
   0.000150,  -0.160000,   1.600000,  -0.240000,   2.400000
   0.000150,  -0.240000,   1.400000,  -0.240000,   2.400000
   0.000150,  -0.240000,   1.400000,  -0.320000,   2.400000
   0.000150,  -0.240000,   1.400000,  -0.400000,   2.400000
   0.000150,  -0.320000,   1.400000,  -0.400000,   2.400000
   0.000151,  -0.320000,   1.400000,  -0.400000,   2.400000
   0.000151,  -0.320000,   1.400000,  -0.480000,   2.200000
   0.000151,  -0.320000,   1.400000,  -0.480000,   2.200000
   0.000151,  -0.400000,   1.400000,  -0.560000,   2.200000
   0.000152,  -0.400000,   1.400000,  -0.560000,   2.200000
   0.000152,  -0.400000,   1.200000,  -0.640000,   2.200000
   0.000152,  -0.400000,   1.400000,  -0.640000,   2.200000
   0.000152,  -0.480000,   1.200000,  -0.720000,   2.200000
   0.000153,  -0.480000,   1.400000,  -0.720000,   2.200000
   0.000153,  -0.480000,   1.400000,  -0.800000,   2.000000
   0.000153,  -0.480000,   1.200000,  -0.800000,   2.000000
   0.000153,  -0.560000,   1.200000,  -0.800000,   2.000000
   0.000154,  -0.560000,   1.200000,  -0.880000,   2.000000
   0.000154,  -0.560000,   1.200000,  -0.880000,   2.000000
   0.000154,  -0.640000,   1.200000,  -0.960000,   2.000000
   0.000154,  -0.640000,   1.200000,  -1.040000,   2.000000
   0.000155,  -0.640000,   1.200000,  -1.040000,   2.000000
   0.000155,  -0.640000,   1.200000,  -1.040000,   2.000000
   0.000155,  -0.720000,   1.200000,  -1.120000,   2.000000
   0.000155,  -0.720000,   1.200000,  -1.120000,   1.800000
   0.000156,  -0.720000,   1.200000,  -1.200000,   1.800000
   0.000156,  -0.720000,   1.200000,  -1.200000,   1.800000
   0.000156,  -0.800000,   1.200000,  -1.200000,   1.800000
   0.000156,  -0.800000,   1.000000,  -1.280000,   1.600000
   0.000157,  -0.800000,   1.200000,  -1.280000,   1.800000
   0.000157,  -0.800000,   1.000000,  -1.280000,   1.600000
   0.000157,  -0.800000,   1.000000,  -1.360000,   1.600000
   0.000157,  -0.880000,   1.000000,  -1.440000,   1.600000
   0.000158,  -0.880000,   1.000000,  -1.440000,   1.600000
   0.000158,  -0.880000,   1.000000,  -1.440000,   1.600000
   0.000158,  -0.960000,   1.000000,  -1.520000,   1.600000
   0.000159,  -0.960000,   1.000000,  -1.520000,   1.600000
   0.000159,  -0.960000,   1.000000,  -1.520000,   1.600000
   0.000159,  -0.960000,   0.800000,  -1.600000,   1.600000
   0.000159,  -0.960000,   0.800000,  -1.600000,   1.600000
   0.000160,  -1.040000,   0.800000,  -1.680000,   1.400000
   0.000160,  -1.040000,   0.800000,  -1.680000,   1.400000
   0.000160,  -1.040000,   0.800000,  -1.680000,   1.400000
   0.000160,  -1.040000,   0.800000,  -1.760000,   1.400000
   0.000160,  -1.040000,   0.800000,  -1.760000,   1.400000
   0.000161,  -1.040000,   0.800000,  -1.760000,   1.400000
   0.000161,  -1.120000,   0.800000,  -1.840000,   1.200000
   0.000161,  -1.120000,   0.800000,  -1.840000,   1.200000
   0.000161,  -1.120000,   0.800000,  -1.840000,   1.200000
   0.000162,  -1.120000,   0.800000,  -1.920000,   1.200000
   0.000162,  -1.120000,   0.800000,  -1.920000,   1.200000
   0.000162,  -1.120000,   0.800000,  -1.920000,   1.200000
   0.000162,  -1.200000,   0.600000,  -2.000000,   1.200000
   0.000163,  -1.200000,   0.600000,  -2.000000,   1.200000
   0.000163,  -1.200000,   0.600000,  -2.000000,   1.200000
   0.000163,  -1.200000,   0.600000,  -2.000000,   1.000000
   0.000163,  -1.200000,   0.600000,  -2.080000,   1.000000
   0.000164,  -1.200000,   0.600000,  -2.080000,   1.000000
   0.000164,  -1.280000,   0.600000,  -2.080000,   1.000000
   0.000164,  -1.280000,   0.600000,  -2.160000,   1.000000
   0.000164,  -1.280000,   0.600000,  -2.160000,   1.000000
   0.000165,  -1.280000,   0.600000,  -2.160000,   1.000000
   0.000165,  -1.280000,   0.600000,  -2.160000,   1.000000
   0.000165,  -1.360000,   0.400000,  -2.160000,   0.800000
   0.000165,  -1.280000,   0.600000,  -2.240000,   0.800000
   0.000166,  -1.280000,   0.600000,  -2.240000,   0.800000
   0.000166,  -1.280000,   0.400000,  -2.240000,   0.800000
   0.000166,  -1.360000,   0.400000,  -2.240000,   0.800000
   0.000166,  -1.360000,   0.400000,  -2.240000,   0.800000
   0.000167,  -1.360000,   0.400000,  -2.320000,   0.800000
   0.000167,  -1.360000,   0.400000,  -2.320000,   0.600000
   0.000167,  -1.360000,   0.400000,  -2.320000,   0.600000
   0.000168,  -1.360000,   0.400000,  -2.320000,   0.600000
   0.000168,  -1.360000,   0.400000,  -2.320000,   0.600000
   0.000168,  -1.360000,   0.200000,  -2.400000,   0.600000
   0.000168,  -1.440000,   0.400000,  -2.320000,   0.600000
   0.000169,  -1.440000,   0.400000,  -2.400000,   0.600000
   0.000169,  -1.360000,   0.200000,  -2.400000,   0.400000
   0.000169,  -1.440000,   0.200000,  -2.400000,   0.400000
   0.000169,  -1.440000,   0.200000,  -2.400000,   0.400000
   0.000170,  -1.440000,   0.400000,  -2.400000,   0.400000
   0.000170,  -1.440000,   0.200000,  -2.400000,   0.400000
   0.000170,  -1.440000,   0.200000,  -2.400000,   0.400000
   0.000170,  -1.360000,   0.200000,  -2.400000,   0.400000
   0.000170,  -1.440000,   0.200000,  -2.480000,   0.400000
   0.000171,  -1.440000,   0.200000,  -2.400000,   0.400000
   0.000171,  -1.440000,   0.200000,  -2.400000,   0.200000
   0.000171,  -1.440000,   0.200000,  -2.480000,   0.200000
   0.000171,  -1.440000,   0.000000,  -2.480000,   0.200000
   0.000172,  -1.440000,   0.200000,  -2.400000,   0.200000
   0.000172,  -1.440000,   0.000000,  -2.480000,   0.200000
   0.000172,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000172,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000173,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000173,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000173,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000173,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000174,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000174,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000174,  -1.440000,   0.000000,  -2.480000,   0.000000
   0.000174,  -1.440000,   0.000000,  -2.480000,  -0.200000
   0.000175,  -1.360000,   0.000000,  -2.480000,  -0.200000
   0.000175,  -1.440000,  -0.200000,  -2.400000,  -0.200000
   0.000175,  -1.440000,   0.000000,  -2.400000,  -0.200000
   0.000175,  -1.440000,  -0.200000,  -2.400000,  -0.200000
   0.000176,  -1.360000,  -0.200000,  -2.400000,  -0.200000
   0.000176,  -1.360000,  -0.200000,  -2.400000,  -0.200000
   0.000176,  -1.360000,  -0.200000,  -2.400000,  -0.200000
   0.000176,  -1.360000,  -0.200000,  -2.400000,  -0.200000
   0.000177,  -1.360000,  -0.200000,  -2.400000,  -0.400000
   0.000177,  -1.360000,  -0.200000,  -2.400000,  -0.400000
   0.000177,  -1.360000,  -0.200000,  -2.320000,  -0.400000
   0.000178,  -1.360000,  -0.200000,  -2.320000,  -0.400000
   0.000178,  -1.360000,  -0.200000,  -2.320000,  -0.400000
   0.000178,  -1.360000,  -0.400000,  -2.320000,  -0.400000
   0.000178,  -1.280000,  -0.400000,  -2.320000,  -0.400000
   0.000179,  -1.280000,  -0.200000,  -2.320000,  -0.400000
   0.000179,  -1.280000,  -0.400000,  -2.240000,  -0.600000
   0.000179,  -1.280000,  -0.400000,  -2.240000,  -0.600000
   0.000179,  -1.280000,  -0.400000,  -2.240000,  -0.600000
   0.000179,  -1.280000,  -0.400000,  -2.160000,  -0.600000
   0.000180,  -1.280000,  -0.400000,  -2.240000,  -0.600000
   0.000180,  -1.200000,  -0.400000,  -2.160000,  -0.600000
   0.000180,  -1.200000,  -0.400000,  -2.160000,  -0.600000
   0.000180,  -1.200000,  -0.400000,  -2.160000,  -0.800000
   0.000181,  -1.200000,  -0.400000,  -2.160000,  -0.800000
   0.000181,  -1.200000,  -0.400000,  -2.160000,  -0.800000
   0.000181,  -1.200000,  -0.400000,  -2.080000,  -0.800000
   0.000181,  -1.120000,  -0.400000,  -2.080000,  -0.800000
   0.000182,  -1.200000,  -0.400000,  -2.080000,  -0.800000
   0.000182,  -1.120000,  -0.400000,  -2.000000,  -0.800000
   0.000182,  -1.120000,  -0.400000,  -2.000000,  -0.800000
   0.000182,  -1.120000,  -0.400000,  -2.000000,  -0.800000
   0.000183,  -1.120000,  -0.600000,  -2.000000,  -1.000000
   0.000183,  -1.120000,  -0.600000,  -1.920000,  -1.000000
   0.000183,  -1.040000,  -0.600000,  -1.920000,  -1.000000
   0.000183,  -1.040000,  -0.600000,  -1.920000,  -1.000000
   0.000184,  -1.040000,  -0.600000,  -1.840000,  -1.000000
   0.000184,  -1.040000,  -0.600000,  -1.840000,  -1.000000
   0.000184,  -1.040000,  -0.600000,  -1.840000,  -1.000000
   0.000184,  -1.040000,  -0.600000,  -1.760000,  -1.000000
   0.000185,  -1.040000,  -0.600000,  -1.760000,  -1.200000
   0.000185,  -0.960000,  -0.600000,  -1.760000,  -1.200000
   0.000185,  -0.960000,  -0.600000,  -1.680000,  -1.200000
   0.000185,  -0.960000,  -0.600000,  -1.680000,  -1.200000
   0.000186,  -0.880000,  -0.800000,  -1.680000,  -1.200000
   0.000186,  -0.880000,  -0.800000,  -1.600000,  -1.200000
   0.000186,  -0.880000,  -0.800000,  -1.600000,  -1.200000
   0.000186,  -0.880000,  -0.800000,  -1.520000,  -1.200000
   0.000187,  -0.800000,  -0.800000,  -1.520000,  -1.400000
   0.000187,  -0.800000,  -0.800000,  -1.520000,  -1.400000
   0.000187,  -0.800000,  -0.800000,  -1.440000,  -1.400000
   0.000188,  -0.800000,  -0.800000,  -1.440000,  -1.400000
   0.000188,  -0.720000,  -0.800000,  -1.440000,  -1.400000
   0.000188,  -0.720000,  -0.800000,  -1.360000,  -1.400000
   0.000188,  -0.720000,  -0.800000,  -1.360000,  -1.400000
   0.000189,  -0.720000,  -0.800000,  -1.280000,  -1.600000
   0.000189,  -0.640000,  -0.800000,  -1.280000,  -1.600000
   0.000189,  -0.640000,  -1.000000,  -1.200000,  -1.600000
   0.000189,  -0.640000,  -0.800000,  -1.200000,  -1.600000
   0.000189,  -0.640000,  -1.000000,  -1.200000,  -1.600000
   0.000190,  -0.560000,  -1.000000,  -1.120000,  -1.600000
   0.000190,  -0.560000,  -1.000000,  -1.120000,  -1.600000
   0.000190,  -0.560000,  -1.000000,  -1.120000,  -1.600000
   0.000190,  -0.480000,  -1.000000,  -1.040000,  -1.600000
   0.000191,  -0.480000,  -1.000000,  -1.040000,  -1.800000
   0.000191,  -0.480000,  -1.000000,  -0.960000,  -1.800000
   0.000191,  -0.480000,  -1.000000,  -0.960000,  -1.800000
   0.000191,  -0.400000,  -1.000000,  -0.880000,  -1.800000
   0.000192,  -0.400000,  -1.200000,  -0.880000,  -1.800000
   0.000192,  -0.400000,  -1.200000,  -0.800000,  -1.800000
   0.000192,  -0.400000,  -1.200000,  -0.800000,  -1.800000
   0.000192,  -0.320000,  -1.200000,  -0.720000,  -2.000000
   0.000193,  -0.320000,  -1.200000,  -0.720000,  -2.000000
   0.000193,  -0.320000,  -1.200000,  -0.720000,  -2.000000
   0.000193,  -0.320000,  -1.200000,  -0.640000,  -2.000000
   0.000193,  -0.240000,  -1.200000,  -0.560000,  -2.000000
   0.000194,  -0.240000,  -1.200000,  -0.560000,  -2.000000
   0.000194,  -0.240000,  -1.200000,  -0.560000,  -2.000000
   0.000194,  -0.160000,  -1.200000,  -0.480000,  -2.000000
   0.000194,  -0.160000,  -1.200000,  -0.400000,  -2.200000
   0.000195,  -0.160000,  -1.200000,  -0.400000,  -2.200000
   0.000195,  -0.080000,  -1.200000,  -0.320000,  -2.200000
   0.000195,  -0.080000,  -1.200000,  -0.320000,  -2.200000
   0.000195,  -0.080000,  -1.200000,  -0.320000,  -2.200000
   0.000196,  -0.080000,  -1.400000,  -0.240000,  -2.200000
   0.000196,   0.000000,  -1.400000,  -0.160000,  -2.200000
   0.000196,   0.000000,  -1.400000,  -0.160000,  -2.400000
   0.000196,   0.000000,  -1.400000,  -0.160000,  -2.400000
   0.000197,   0.080000,  -1.400000,  -0.080000,  -2.400000
   0.000197,   0.080000,  -1.400000,  -0.080000,  -2.400000
   0.000197,   0.080000,  -1.400000,   0.000000,  -2.400000
   0.000198,   0.080000,  -1.400000,   0.000000,  -2.400000
   0.000198,   0.160000,  -1.400000,   0.080000,  -2.400000
   0.000198,   0.160000,  -1.200000,   0.080000,  -2.400000
   0.000198,   0.160000,  -1.200000,   0.160000,  -2.400000
   0.000199,   0.240000,  -1.200000,   0.160000,  -2.400000
   0.000199,   0.240000,  -1.400000,   0.240000,  -2.400000
   0.000199,   0.240000,  -1.200000,   0.240000,  -2.200000
   0.000199,   0.320000,  -1.200000,   0.320000,  -2.200000
   0.000199,   0.320000,  -1.200000,   0.320000,  -2.200000
   0.000200,   0.320000,  -1.200000,   0.400000,  -2.200000
   0.000200,   0.320000,  -1.200000,   0.400000,  -2.200000
   0.000200,   0.400000,  -1.200000,   0.480000,  -2.200000
   0.000200,   0.400000,  -1.200000,   0.560000,  -2.200000
   0.000201,   0.400000,  -1.200000,   0.560000,  -2.200000
   0.000201,   0.400000,  -1.200000,   0.560000,  -2.000000
   0.000201,   0.480000,  -1.200000,   0.640000,  -2.200000
   0.000201,   0.480000,  -1.000000,   0.640000,  -2.000000
   0.000202,   0.560000,  -1.000000,   0.720000,  -2.000000
   0.000202,   0.560000,  -1.000000,   0.720000,  -2.000000
   0.000202,   0.560000,  -1.000000,   0.800000,  -2.000000
   0.000202,   0.560000,  -1.000000,   0.800000,  -2.000000
   0.000203,   0.640000,  -1.000000,   0.880000,  -1.800000
   0.000203,   0.640000,  -1.000000,   0.880000,  -1.800000
   0.000203,   0.640000,  -1.000000,   0.960000,  -1.800000
   0.000203,   0.720000,  -1.000000,   0.960000,  -1.800000
   0.000204,   0.720000,  -1.000000,   1.040000,  -1.800000
   0.000204,   0.720000,  -1.000000,   1.040000,  -1.800000
   0.000204,   0.720000,  -1.000000,   1.120000,  -1.800000
   0.000204,   0.800000,  -0.800000,   1.120000,  -1.800000
   0.000205,   0.800000,  -0.800000,   1.120000,  -1.600000
   0.000205,   0.800000,  -1.000000,   1.200000,  -1.600000
   0.000205,   0.800000,  -0.800000,   1.200000,  -1.600000
   0.000205,   0.880000,  -0.800000,   1.280000,  -1.600000
   0.000206,   0.880000,  -0.800000,   1.280000,  -1.600000
   0.000206,   0.880000,  -0.800000,   1.280000,  -1.600000
   0.000206,   0.880000,  -0.800000,   1.360000,  -1.600000
   0.000206,   0.880000,  -0.800000,   1.360000,  -1.600000
   0.000207,   0.960000,  -0.800000,   1.440000,  -1.600000
   0.000207,   0.960000,  -0.800000,   1.440000,  -1.400000
   0.000207,   0.960000,  -0.800000,   1.520000,  -1.400000
   0.000208,   0.960000,  -0.800000,   1.520000,  -1.400000
   0.000208,   0.960000,  -0.600000,   1.520000,  -1.400000
   0.000208,   1.040000,  -0.800000,   1.600000,  -1.400000
   0.000208,   1.040000,  -0.600000,   1.600000,  -1.400000
   0.000208,   1.040000,  -0.600000,   1.680000,  -1.400000
   0.000209,   1.120000,  -0.600000,   1.680000,  -1.200000
   0.000209,   1.120000,  -0.600000,   1.680000,  -1.200000
   0.000209,   1.120000,  -0.600000,   1.760000,  -1.200000
   0.000209,   1.120000,  -0.600000,   1.760000,  -1.200000
   0.000210,   1.120000,  -0.600000,   1.840000,  -1.200000
   0.000210,   1.200000,  -0.600000,   1.840000,  -1.200000
   0.000210,   1.200000,  -0.600000,   1.840000,  -1.200000
   0.000210,   1.200000,  -0.600000,   1.920000,  -1.200000
   0.000211,   1.200000,  -0.600000,   1.920000,  -1.000000
   0.000211,   1.280000,  -0.600000,   1.920000,  -1.200000
   0.000211,   1.280000,  -0.600000,   2.000000,  -1.000000
   0.000211,   1.200000,  -0.600000,   2.000000,  -1.000000
   0.000212,   1.280000,  -0.400000,   2.000000,  -1.000000
   0.000212,   1.280000,  -0.400000,   2.000000,  -1.000000
   0.000212,   1.280000,  -0.400000,   2.080000,  -1.000000
   0.000212,   1.280000,  -0.600000,   2.080000,  -1.000000
   0.000213,   1.360000,  -0.400000,   2.080000,  -1.000000
   0.000213,   1.360000,  -0.400000,   2.160000,  -0.800000
   0.000213,   1.360000,  -0.400000,   2.160000,  -0.800000
   0.000213,   1.360000,  -0.400000,   2.160000,  -0.800000
   0.000214,   1.360000,  -0.400000,   2.160000,  -0.800000
   0.000214,   1.360000,  -0.400000,   2.240000,  -0.800000
   0.000214,   1.360000,  -0.400000,   2.240000,  -0.800000
   0.000214,   1.440000,  -0.400000,   2.240000,  -0.800000
   0.000215,   1.440000,  -0.400000,   2.320000,  -0.600000
   0.000215,   1.440000,  -0.400000,   2.320000,  -0.600000
   0.000215,   1.440000,  -0.400000,   2.320000,  -0.600000
   0.000215,   1.440000,  -0.200000,   2.320000,  -0.600000
   0.000216,   1.440000,  -0.200000,   2.400000,  -0.600000
   0.000216,   1.440000,  -0.200000,   2.400000,  -0.600000
   0.000216,   1.520000,  -0.200000,   2.400000,  -0.600000
   0.000216,   1.520000,  -0.200000,   2.400000,  -0.600000
   0.000217,   1.520000,  -0.200000,   2.480000,  -0.400000
   0.000217,   1.440000,  -0.200000,   2.400000,  -0.400000
   0.000217,   1.520000,  -0.200000,   2.480000,  -0.400000
   0.000218,   1.520000,  -0.200000,   2.480000,  -0.400000
   0.000218,   1.520000,  -0.200000,   2.480000,  -0.400000
   0.000218,   1.520000,   0.000000,   2.480000,  -0.400000
   0.000218,   1.520000,   0.000000,   2.480000,  -0.400000
   0.000218,   1.520000,   0.000000,   2.480000,  -0.400000
   0.000219,   1.520000,   0.000000,   2.480000,  -0.400000
   0.000219,   1.520000,   0.000000,   2.480000,  -0.200000
   0.000219,   1.520000,   0.000000,   2.560000,  -0.200000
   0.000219,   1.520000,   0.000000,   2.560000,  -0.200000
   0.000220,   1.520000,   0.000000,   2.560000,  -0.200000
   0.000220,   1.520000,   0.000000,   2.560000,  -0.200000
   0.000220,   1.600000,   0.000000,   2.560000,  -0.200000
   0.000220,   1.520000,   0.000000,   2.560000,  -0.200000
   0.000221,   1.600000,   0.000000,   2.560000,   0.000000
   0.000221,   1.600000,   0.000000,   2.560000,   0.000000
   0.000221,   1.520000,   0.000000,   2.560000,   0.000000
   0.000221,   1.600000,   0.000000,   2.560000,   0.000000
   0.000222,   1.600000,   0.000000,   2.560000,   0.000000
   0.000222,   1.600000,   0.000000,   2.560000,   0.000000
   0.000222,   1.600000,   0.200000,   2.560000,   0.000000
   0.000222,   1.520000,   0.200000,   2.560000,   0.200000
   0.000223,   1.600000,   0.200000,   2.560000,   0.000000
   0.000223,   1.600000,   0.200000,   2.560000,   0.000000
   0.000223,   1.600000,   0.200000,   2.560000,   0.200000
   0.000223,   1.520000,   0.200000,   2.640000,   0.200000
   0.000224,   1.600000,   0.200000,   2.560000,   0.200000
   0.000224,   1.600000,   0.200000,   2.560000,   0.200000
   0.000224,   1.520000,   0.200000,   2.560000,   0.200000
   0.000224,   1.520000,   0.200000,   2.560000,   0.200000
   0.000225,   1.600000,   0.400000,   2.560000,   0.200000
   0.000225,   1.520000,   0.400000,   2.560000,   0.400000
   0.000225,   1.520000,   0.200000,   2.560000,   0.400000
   0.000225,   1.520000,   0.400000,   2.560000,   0.400000
   0.000226,   1.520000,   0.400000,   2.560000,   0.400000
   0.000226,   1.520000,   0.400000,   2.560000,   0.400000
   0.000226,   1.520000,   0.400000,   2.560000,   0.400000
   0.000227,   1.520000,   0.400000,   2.480000,   0.400000
   0.000227,   1.520000,   0.400000,   2.480000,   0.400000
   0.000227,   1.520000,   0.400000,   2.480000,   0.600000
   0.000227,   1.520000,   0.400000,   2.480000,   0.600000
   0.000228,   1.520000,   0.600000,   2.480000,   0.600000
   0.000228,   1.440000,   0.400000,   2.480000,   0.600000
   0.000228,   1.440000,   0.400000,   2.480000,   0.600000
   0.000228,   1.440000,   0.600000,   2.400000,   0.600000
   0.000228,   1.440000,   0.600000,   2.400000,   0.600000
   0.000229,   1.440000,   0.400000,   2.400000,   0.600000
   0.000229,   1.360000,   0.600000,   2.400000,   0.800000
   0.000229,   1.440000,   0.600000,   2.400000,   0.800000
   0.000229,   1.440000,   0.600000,   2.400000,   0.800000
   0.000230,   1.360000,   0.600000,   2.320000,   0.800000
   0.000230,   1.360000,   0.600000,   2.320000,   0.800000
   0.000230,   1.360000,   0.600000,   2.320000,   0.800000
   0.000230,   1.360000,   0.600000,   2.320000,   0.800000
   0.000231,   1.360000,   0.800000,   2.240000,   1.000000
   0.000231,   1.360000,   0.600000,   2.240000,   1.000000
   0.000231,   1.280000,   0.600000,   2.240000,   1.000000
   0.000231,   1.280000,   0.800000,   2.240000,   1.000000
   0.000232,   1.280000,   0.600000,   2.160000,   1.000000
   0.000232,   1.280000,   0.800000,   2.160000,   1.000000
   0.000232,   1.280000,   0.800000,   2.160000,   1.000000
   0.000232,   1.280000,   0.800000,   2.080000,   1.200000
   0.000233,   1.200000,   0.800000,   2.080000,   1.000000
   0.000233,   1.200000,   0.800000,   2.080000,   1.200000
   0.000233,   1.200000,   0.800000,   2.000000,   1.200000
   0.000233,   1.200000,   0.800000,   2.000000,   1.200000
   0.000234,   1.200000,   0.800000,   2.000000,   1.200000
   0.000234,   1.120000,   0.800000,   2.000000,   1.200000
   0.000234,   1.120000,   0.800000,   1.920000,   1.200000
   0.000234,   1.120000,   0.800000,   1.920000,   1.400000
   0.000235,   1.120000,   1.000000,   1.920000,   1.400000
   0.000235,   1.120000,   1.000000,   1.840000,   1.400000
   0.000235,   1.040000,   1.000000,   1.840000,   1.400000
   0.000235,   1.040000,   1.000000,   1.840000,   1.400000
   0.000236,   1.040000,   1.000000,   1.760000,   1.400000
   0.000236,   1.040000,   1.000000,   1.760000,   1.400000
   0.000236,   0.960000,   1.000000,   1.760000,   1.400000
   0.000237,   0.960000,   1.000000,   1.680000,   1.600000
   0.000237,   0.960000,   1.000000,   1.680000,   1.400000
   0.000237,   0.960000,   1.000000,   1.680000,   1.600000
   0.000237,   0.880000,   1.000000,   1.600000,   1.600000
   0.000237,   0.880000,   1.200000,   1.520000,   1.600000
   0.000238,   0.880000,   1.000000,   1.520000,   1.600000
   0.000238,   0.880000,   1.000000,   1.520000,   1.600000
   0.000238,   0.880000,   1.200000,   1.440000,   1.600000
   0.000238,   0.800000,   1.200000,   1.440000,   1.600000
   0.000239,   0.800000,   1.200000,   1.360000,   1.600000
   0.000239,   0.800000,   1.200000,   1.360000,   1.800000
   0.000239,   0.800000,   1.200000,   1.280000,   1.800000
   0.000239,   0.720000,   1.200000,   1.280000,   1.800000
   0.000240,   0.720000,   1.200000,   1.280000,   1.800000
   0.000240,   0.720000,   1.200000,   1.200000,   1.800000
   0.000240,   0.720000,   1.200000,   1.200000,   2.000000
   0.000240,   0.640000,   1.200000,   1.200000,   2.000000
   0.000241,   0.640000,   1.200000,   1.120000,   2.000000
   0.000241,   0.640000,   1.200000,   1.120000,   2.000000
   0.000241,   0.560000,   1.400000,   1.040000,   2.000000
   0.000241,   0.560000,   1.200000,   1.040000,   2.000000
   0.000242,   0.560000,   1.400000,   0.960000,   2.000000
   0.000242,   0.560000,   1.400000,   0.960000,   2.200000
   0.000242,   0.480000,   1.400000,   0.880000,   2.000000
   0.000242,   0.480000,   1.400000,   0.880000,   2.200000
   0.000243,   0.400000,   1.400000,   0.800000,   2.200000
   0.000243,   0.400000,   1.400000,   0.800000,   2.200000
   0.000243,   0.400000,   1.400000,   0.720000,   2.200000
   0.000243,   0.400000,   1.400000,   0.720000,   2.200000
   0.000244,   0.400000,   1.400000,   0.720000,   2.200000
   0.000244,   0.320000,   1.400000,   0.640000,   2.200000
   0.000244,   0.320000,   1.400000,   0.560000,   2.200000
   0.000244,   0.320000,   1.400000,   0.560000,   2.200000
   0.000245,   0.240000,   1.400000,   0.560000,   2.400000
   0.000245,   0.240000,   1.400000,   0.480000,   2.400000
   0.000245,   0.240000,   1.400000,   0.400000,   2.400000
   0.000246,   0.160000,   1.600000,   0.400000,   2.400000
   0.000246,   0.160000,   1.600000,   0.400000,   2.400000
   0.000246,   0.160000,   1.600000,   0.320000,   2.400000
   0.000246,   0.160000,   1.600000,   0.320000,   2.400000
   0.000246,   0.080000,   1.600000,   0.240000,   2.600000
   0.000247,   0.080000,   1.600000,   0.240000,   2.600000
   0.000247,   0.080000,   1.600000,   0.160000,   2.600000
   0.000247,   0.000000,   1.600000,   0.160000,   2.600000
   0.000247,   0.000000,   1.600000,   0.080000,   2.600000
   0.000248,   0.000000,   1.600000,   0.000000,   2.600000
   0.000248,   0.000000,   1.600000,   0.000000,   2.600000
   0.000248,  -0.080000,   1.600000,   0.000000,   2.600000
   0.000248,  -0.080000,   1.600000,  -0.080000,   2.600000
   0.000249,  -0.080000,   1.600000,  -0.080000,   2.400000
   0.000249,  -0.160000,   1.600000,  -0.160000,   2.400000
